Var1,Var2,Var3,Var4
2787.36367755298,2788.17757505741,29.6664764369072,42.5973524157598
2787.79026222639,2788.58291320508,30.023031768992,42.5973524158506
2788.21684689981,2788.99824352858,30.2409631197942,42.5973524157598
2788.64343157322,2789.42219512354,30.3205168233112,42.5973524157598
2789.20802489779,2789.99211583342,30.2555224861897,42.5973524157438
2789.99008693915,2790.78765008524,29.9885734907239,42.5973524158017
2790.63387721345,2791.44138304329,29.7193985565164,42.5973524157112
2791.27766748775,2792.0887290242,29.5081484661419,42.5973524157714
2791.92145776206,2792.72847553176,29.4001213613619,42.5973524158015
2792.56524803636,2793.36203271227,29.3969720625615,42.5973524157413
2793.3779357855,2794.15772809066,29.4902931317094,42.5973524158018
2794.40902236926,2795.16825246264,29.6472993495896,42.5973524157582
2795.44010895301,2796.18438020478,29.7546186764902,42.5973524157582
2796.47119553676,2797.20661031019,29.7733999426772,42.5973524157958
2797.22614196903,2797.95751738604,29.7408922767352,42.5973524157606
2798.50075971232,2799.22457979438,29.6757852194983,42.5973524157654
2799.77537745561,2800.48883655624,29.6438742287563,42.5973524157654
2801.04999519891,2801.75061629519,29.6592041624329,42.5973524157806
2802.70008007892,2803.3841339857,29.7026866758027,42.5973524157828
2804.87052682864,2805.53613681329,29.7321304939177,42.5973524157768
2807.04097357836,2807.69081424369,29.7290906461409,42.5973524157589
2809.85159804496,2810.48152563604,29.7262560355553,42.5973524157786
2813.45077173698,2814.05573735467,29.7448417363235,42.5973524157709
2817.71050697856,2818.28873851514,29.7681059155859,42.5973524157729
2818.52481817691,2819.0983477372,29.7714036568824,42.5973524157474
2818.50524391695,2819.121701771,29.1253102145734,-35.4977936797638
2818.48566965699,2819.14504613949,28.4789007213307,-35.4977936789391
2818.45228889402,2819.1847819091,27.3758286574475,-35.4977936793975
2818.42556483923,2819.21648358693,26.492165363522,-35.4977936806971
2818.39884078445,2819.24802397501,25.60817778516,-35.497793680093
2818.37211672966,2819.27934347823,24.7240953758076,-35.497793679489
2818.33311340591,2819.32451859065,23.4343376764092,-35.4977936799502
2818.2702686969,2819.39553546689,21.3606218917367,-35.4977936798788
2818.17693422835,2819.49566044979,18.3028956807562,-35.4977936796378
2818.05952866136,2819.60993003425,14.5239806609975,-35.4977936800492
2817.94212309437,2819.70834998139,10.8594592865786,-35.4977936797742
2817.82471752738,2819.78815578187,7.35475481477204,-35.4977936797742
2817.73835571804,2819.83379754221,4.9015421319776,-35.4977936798438
2817.6519939087,2819.86746555635,2.57457700204824,-35.4977936796569
2817.59416285701,2819.88309543478,1.09311607048359,-35.4977936796974
2817.53633180533,2819.89301997056,-0.321503807269764,-35.4977936799765
2817.47850075364,2819.89717055907,-1.66604295298245,-35.4977936799765
2817.42066970196,2819.89550798805,-2.93770429671348,-35.4977936794182
2817.3427423043,2819.88406079865,-4.53148325087743,-35.4977936798638
2817.23518502383,2819.85104741788,-6.49811207061988,-35.4977936798121
2817.12053970829,2819.79430506803,-8.2902360547725,-35.4977936798005
2817.03187075772,2819.73557638608,-9.45867580970742,-35.4977936798821
2816.94320180714,2819.66445689998,-10.4372097190199,-35.4977936798821
2816.85453285657,2819.58153835589,-11.2282752444567,-35.4977936798821
2816.76586390599,2819.48749580205,-11.8361447891342,-35.4977936798821
2816.69865146799,2819.40910504556,-12.1777830232041,-35.4977936796025
2816.63143902999,2819.32491193786,-12.4199453507513,-35.4977936798426
2816.56422659199,2819.23526095042,-12.5657560593641,-35.4977936793623
2816.49701415399,2819.1405375468,-12.6187750848999,-35.4977936800828
2816.37127114858,2818.95144796047,-12.4868252351288,-35.4977936798307
2816.19935684688,2818.67207628909,-11.868287919647,-35.4977936798814
2816.0643304095,2818.43902325979,-11.0684688153251,-35.4977936797186
2815.92930397211,2818.19792914378,-10.0449722222042,-35.4977936799577
2815.79427753472,2817.95204112695,-8.84481144526762,-35.497793679599
2815.65925109734,2817.70438179282,-7.51464256592583,-35.4977936799577
2815.55274504824,2817.50946835137,-6.40109192101252,-35.4977936798057
2815.44623899914,2817.31644729325,-5.25657530947415,-35.4977936796542
2815.33973295005,2817.12643241891,-4.10137953706053,-35.4977936798057
2815.23322690095,2816.94039541273,-2.95423994114149,-35.4977936796542
2815.15274201027,2816.80291982243,-2.10227366588354,-35.4977936799962
2815.0722571196,2816.66852013651,-1.2717398133701,-35.4977936797956
2815.00690078928,2816.5618184177,-0.617105182915548,-35.4977936801788
2814.94154445896,2816.45744129871,0.0162309768515136,-35.4977936796848
2814.87618812864,2816.35548713989,0.625532272169643,-35.4977936796848
2814.81083179833,2816.25603479539,1.20834803445737,-35.4977936799318
2814.74547546801,2816.1591448327,1.76249633561544,-35.4977936799318
2814.66080982963,2816.03750899277,2.4344220470864,-35.4977936795551
2814.5526759851,2815.88857303818,3.21239941091046,-35.497793679852
2814.44454214057,2815.74680829029,3.8961273516965,-35.497793679852
2814.33640829604,2815.61209508765,4.4821385107645,-35.497793679852
2814.22827445151,2815.48421191227,4.96873934173641,-35.497793679852
2814.14797303887,2815.39342799957,5.26581389970786,-35.4977936795307
2814.06767162622,2815.30596899494,5.50899221791263,-35.4977936799328
2813.98737021358,2815.22164583849,5.69967514445253,-35.4977936797317
2813.80650342082,2815.04185759397,5.95001694540184,-35.497793679735
2813.62563662805,2814.87448945647,5.97010073978525,-35.4977936798243
2813.44476983529,2814.71701789403,5.78957944733047,-35.4977936800028
2813.29434232345,2814.59181036999,5.50922652941244,-35.4977936797659
2813.14391481161,2814.47009553218,5.13442352821913,-35.4977936797659
2812.99348729977,2814.35041499721,4.68671513031479,-35.4977936796586
2812.84305978793,2814.23142017764,4.18730479027679,-35.4977936799805
2812.69263227609,2814.11189107695,3.65657594414991,-35.4977936798732
2812.54220476425,2813.99075735463,3.11359540129484,-35.4977936797659
2812.42066609687,2813.89112955724,2.67704141585014,-35.4977936797897
2812.29912742949,2813.78944875448,2.25223657938719,-35.4977936796569
2812.17758876211,2813.68539491965,1.84643224457106,-35.4977936797897
2812.05605009473,2813.57872632911,1.4658014305942,-35.4977936799225
2811.93451142736,2813.46927344039,1.11548327306366,-35.4977936799225
2811.81297275998,2813.35693574669,0.799576419431872,-35.4977936797897
2811.6914340926,2813.24167792869,0.521146452930978,-35.4977936797897
2811.56989542522,2813.12352487109,0.282256102835834,-35.4977936796569
2811.44835675784,2813.00255581267,0.0840145978152762,-35.4977936800553
2811.28324251566,2812.83397623733,-0.120113411267756,-35.49779367962
2811.08477679067,2812.62548549741,-0.269453111613796,-35.4977936798925
2810.92480861264,2812.45329677534,-0.317628812816427,-35.4977936796752
2810.76484043461,2812.27805628746,-0.307622372380827,-35.497793679877
2810.63674040678,2812.13590051056,-0.261920363980305,-35.4977936797013
2810.50864037895,2811.99249476683,-0.187368919396857,-35.4977936799533
2810.38054035111,2811.84815600763,-0.0882780428762651,-35.4977936799533
2810.25244032328,2811.70318999225,0.0309433957014242,-35.4977936795753
2810.12434029545,2811.55788773419,0.165871293573666,-35.4977936797013
2809.99624026762,2811.4125206769,0.312161044445897,-35.4977936800793
2809.86814023979,2811.26733654306,0.465634311712709,-35.4977936798273
2809.74004021195,2811.12255616937,0.622353677846203,-35.4977936797013
2809.61194018412,2810.97837127881,0.778684655046259,-35.4977936798273
2809.48384015629,2810.83494311093,0.931345155896761,-35.4977936797013
2809.35574012846,2810.69240184191,1.07744266359764,-35.4977936799533
2809.22764010062,2810.55084672752,1.21449950254652,-35.4977936799533
2809.09954007279,2810.41034689688,1.34046679972815,-35.4977936795753
2808.9357219979,2810.23227092621,1.48272607011785,-35.4977936798259
2808.7382413741,2810.01998952766,1.62345314626956,-35.4977936798542
2808.54076075031,2809.81022965151,1.72898225496798,-35.4977936798542
2808.28860987158,2809.54571425498,1.81291011626613,-35.4977936797853
2808.03645899285,2809.28439155539,1.84366081779444,-35.4977936798493
2807.72852064424,2808.96845866438,1.82067620301139,-35.4977936797747
2807.5067812922,2808.74255305451,1.77020006068559,-35.4977936798316
2807.28504194017,2808.51731374358,1.70037419448972,-35.4977936797588
2807.06330258813,2808.29225596488,1.61871476754216,-35.4977936798316
2806.8415632361,2808.066967356,1.53225096848739,-35.4977936798316
2806.61982388407,2807.84111754492,1.44721025570446,-35.4977936798316
2806.39808453203,2807.6144652208,1.36876598408742,-35.497793679686
2806.17634518,2807.38685926075,1.30088322416983,-35.4977936798316
2805.95460582797,2807.15823408623,1.24626279340949,-35.4977936798316
2805.73286647593,2806.92860041229,1.20637193814369,-35.4977936799044
2805.43067259072,2806.61419569213,1.1759524570021,-35.4977936797253
2805.01866476645,2806.18347073286,1.17383741142272,-35.4977936798169
2804.71363184824,2805.86347855363,1.19675827130455,-35.4977936798337
2804.40859893004,2805.54309815397,1.23352792592543,-35.4977936798337
2804.10356601183,2805.22275229742,1.27771238034719,-35.4977936798337
2803.79853309362,2804.90278440639,1.32335652433976,-35.4977936798337
2803.49350017542,2804.58343844192,1.36554250357409,-35.4977936797278
2803.18846725722,2804.26485211441,1.40072494836611,-35.4977936798866
2802.88343433901,2803.94706299061,1.4268453221784,-35.4977936797278
2802.48594904397,2803.5340462569,1.44652482743608,-35.4977936798351
2801.91528983249,2802.94268284146,1.45121873922568,-35.4977936798149
2801.46040084007,2802.47218741481,1.44047735504023,-35.4977936797701
2801.00551184764,2802.00195635508,1.42440324204117,-35.4977936798411
2800.77592133701,2801.76462500105,1.41588182001333,-35.4977936798029
2800.44438935429,2801.42178522018,1.4057060697284,-35.497793679819
2799.97655443695,2800.93770137714,1.39733128582766,-35.4977936797901
2799.384312808,2800.32450199847,1.39736237744275,-35.4977936798437
2798.56519501422,2799.4762372646,1.41168019606076,-35.4977936797762
2797.91696652606,2798.80521334541,1.42920944428245,-35.4977936798547
2797.2687380379,2798.13481792378,1.44572439471768,-35.4977936797551
2796.62050954974,2797.46518346832,1.45769863379824,-35.4977936798547
2795.97228106158,2796.79625704849,1.46445372693339,-35.4977936798049
2794.87225260458,2795.66220260402,1.46972716422317,-35.4977936798153
2793.77222414758,2794.52911255923,1.47391857183498,-35.4977936798153
2792.67219569058,2793.39675417181,1.48180825206905,-35.4977936798153
2791.57216723358,2792.26521362875,1.49307393691942,-35.4977936797713
2789.66905870193,2790.30998795965,1.51174258475767,-35.4977936798104
2787.76595017028,2788.35776429992,1.52632190712387,-35.4977936798189
2785.86284163863,2786.40823234801,1.53818955717481,-35.4977936798104
2783.0270244971,2783.50762752296,1.55599988338845,-35.4977936798192
2783.02404681512,2783.50002016861,1.62305314747242,-14.1991174696024
2783.02106913315,2783.49241283941,1.6901197374279,-14.1991174739393
2783.01719363381,2783.48251211986,1.77742899810914,-14.1991174711804
2783.01112538683,2783.46701146465,1.91418446094123,-14.1991174706227
2783.00505713985,2783.45151468333,2.05099503349471,-14.1991174727508
2782.99898889288,2783.43602412551,2.18785696146994,-14.1991174706227
2782.9929206459,2783.42054245815,2.32476476032604,-14.1991174738149
2782.98685239892,2783.40507253134,2.46171109041354,-14.1991174716868
2782.97868429706,2783.38427369057,2.64608831668281,-14.1991174710154
2782.96787222501,2783.35679690925,2.8901730885387,-14.1991174719921
2782.95431843293,2783.32246383991,3.19607341103123,-14.1991174715824
2782.93735322841,2783.27970971571,3.57855247560144,-14.1991174724574
2782.91495102448,2783.22372642587,4.08214054560282,-14.1991174715771
2782.88319007626,2783.14551607122,4.79091539931635,-14.1991174721715
2782.83734106126,2783.0356212939,5.79596037692938,-14.1991174720189
2782.79149204627,2782.92992445973,6.77025368437839,-14.1991174718781
2782.74564303128,2782.82911108821,7.70232101439076,-14.1991174718781
2782.69979401629,2782.73372502253,8.58124225157239,-14.1991174718781
2782.65394500129,2782.64416156443,9.3972963208726,-14.1991174720189
2782.6080959863,2782.56067522988,10.1422992212657,-14.1991174718781
2782.56224697131,2782.48339009955,10.8097684229402,-14.1991174718781
2782.51639795632,2782.41231045538,11.3949798728159,-14.1991174718781
2782.45945690178,2782.33247930296,12.0028436082394,-14.1991174718751
2782.40251584724,2782.26162117925,12.4776704691552,-14.1991174719885
2782.34557479271,2782.19914215294,12.8209691282178,-14.1991174718751
2782.27314077064,2782.13044488127,13.0765347303837,-14.1991174719407
2782.20070674856,2782.07222449237,13.1440849279253,-14.1991174719407
2782.10594605793,2782.00819283345,12.989515797699,-14.1991174718472
2782.0111853673,2781.95398184063,12.6098522984614,-14.1991174719835
2781.91642467667,2781.90508668219,12.0681424114084,-14.1991174719835
2781.82166398604,2781.85734636471,11.4285510572966,-14.1991174719153
2781.72690329541,2781.80720168876,10.751539642566,-14.1991174719153
2781.63214260478,2781.75184709144,10.090236180512,-14.1991174719835
2781.53738191415,2781.68930100558,9.48794640793677,-14.1991174718472
2781.44262122352,2781.61840734659,8.976763220179,-14.1991174719153
2781.3478605329,2781.53877977619,8.57718422181799,-14.1991174719153
2781.25309984226,2781.45070188306,8.29859674249447,-14.1991174719835
2781.15833915164,2781.35499735683,8.14045364525607,-14.1991174719153
2781.06357846101,2781.25288406019,8.09394471058936,-14.1991174718472
2780.94815114616,2781.12213578987,8.16374496471697,-14.1991174719204
2780.83272383132,2780.98686424374,8.34083980188456,-14.1991174719204
2780.71729651648,2780.84973878222,8.58694858459783,-14.1991174720323
2780.60186920164,2780.71310975338,8.86424011708194,-14.1991174718645
2780.4864418868,2780.57882623751,9.13906212217113,-14.1991174719204
2780.37101457196,2780.44814674507,9.38450936241366,-14.1991174719204
2780.25558725712,2780.32172777011,9.58181150735563,-14.1991174719763
2780.14015994228,2780.19967483479,9.72063537864302,-14.1991174718645
2780.02473262744,2780.08163862632,9.79848418067846,-14.1991174719763
2779.882776478,2779.94085558386,9.81820064523905,-14.1991174719097
2779.70601045409,2779.76986977702,9.75319239520497,-14.1991174719248
2779.52924443017,2779.60092077111,9.62687122501642,-14.1991174719613
2779.35247840626,2779.43131910179,9.48214524436182,-14.1991174718882
2779.17571238234,2779.25921954364,9.35448912035447,-14.1991174718882
2778.99894635843,2779.08379528738,9.26645229143281,-14.1991174719613
2778.82218033451,2778.90514622786,9.22627882493611,-14.1991174718882
2778.6454143106,2778.72403384965,9.22992044951776,-14.1991174719248
2778.41404372927,2778.48523206568,9.2774743868433,-14.1991174719518
2778.18267314794,2778.24632423346,9.34504421941903,-14.199117471896
2777.95130256662,2778.00884790263,9.40461198126508,-14.1991174719798
2777.71993198529,2777.77341860935,9.43947444099503,-14.1991174718681
2777.48856140396,2777.53981077167,9.4461296268127,-14.1991174719239
2777.19560863054,2777.24537232838,9.42677532247862,-14.1991174719418
2776.78534983534,2776.83293362298,9.38803814148728,-14.1991174719286
2776.37509104014,2776.41899878158,9.36528639167486,-14.1991174719286
2775.92746576114,2775.96574547321,9.36933606560516,-14.1991174719046
2775.47984048214,2775.51216486052,9.38788980665223,-14.199117471919
2774.89352374908,2774.91929707792,9.40274048922823,-14.1991174719247
2774.30720701601,2774.32770949383,9.40091072975269,-14.1991174719357
2773.72089028295,2773.73648087817,9.39291688404485,-14.1991174719137
2772.85505331512,2772.86301775925,9.39076338193383,-14.199117471922
2771.98921634728,2771.98964904015,9.39603972988402,-14.1991174719294
2770.77246336231,2770.76339781699,9.39982598496253,-14.1991174719252
2769.35255161512,2769.33362966877,9.39929521580804,-14.1991174719182
2768.82790702518,2768.80558708973,9.39882776766851,-14.1991174719354
2768.8419443908,2768.80087822201,9.67962876414137,42.5973524160828
2768.85598175642,2768.79617037552,9.96051310120868,42.5973524147029
2768.87583976688,2768.78951590455,10.3580207899492,42.5973524161022
2768.89569777734,2768.78287349801,10.7557024425396,42.5973524161022
2768.9155557878,2768.77625127707,11.1535450945488,42.5973524161022
2768.93541379827,2768.76965853881,11.5515286884778,42.5973524151267
2768.96164143899,2768.7610149984,12.0773317297789,42.5973524167331
2768.99625206619,2768.74975814372,12.7713336676222,42.5973524147052
2769.04015661564,2768.73580183446,13.6515427282882,42.5973524160915
2769.09578026368,2768.71879807646,14.765485051011,42.5973524152335
2769.16994474861,2768.6976497215,16.2459446899668,42.5973524162512
2769.27649672358,2768.67118485288,18.3547133973621,42.5973524157345
2769.41378073565,2768.64558486065,21.0192903936069,42.5973524159861
2769.55106474771,2768.63135527275,23.5985107787783,42.5973524155628
2769.68834875978,2768.63027426307,26.0619680207541,42.5973524157039
2769.82563277184,2768.64373568941,28.381010658084,42.597352415845
2769.9629167839,2768.67274184143,30.5303047615387,42.5973524157039
2770.10020079597,2768.71792589313,32.4886559261446,42.5973524159861
2770.26752316398,2768.79525517216,34.5924338988418,42.5973524156583
2770.43484553199,2768.89686494791,36.3684010941134,42.5973524157741
2770.60216789999,2769.02205763296,37.8058422401527,42.5973524156583
2770.80416214223,2769.20266374296,39.0895795122449,42.5973524159111
2771.00615638447,2769.41276542398,39.8938465239302,42.5973524158152
2771.24916709905,2769.69898642558,40.2726346795232,42.5973524156498
2771.49217781364,2770.01521581194,40.0769845048493,42.5973524158092
2771.79951698931,2770.44508534715,39.1661711293415,42.5973524157584
2772.10685616499,2770.89514883533,37.6973136439033,42.5973524158214
2772.41419534067,2771.3512019704,35.884802793961,42.5973524157584
2772.66925584106,2771.72582364231,34.2584843067971,42.5973524156823
2772.92431634146,2772.09014889006,32.6451600797481,42.5973524158342
2773.17937684185,2772.43990402467,31.1345472360906,42.5973524157582
2773.43443734225,2772.77232021458,29.7964639886298,42.5973524158342
2773.68949784265,2773.08601733386,28.6805540091938,42.5973524157582
2773.94455834304,2773.38087227426,27.8165374281514,42.5973524156823
2774.19961884344,2773.6578415127,27.2154650804831,42.5973524157582
2774.50795244013,2773.97169161473,26.8287358475665,42.5973524159277
2774.81628603682,2774.26658909139,26.7793968154047,42.5973524156136
2775.20921680873,2774.62369234887,27.1061131492323,42.5973524158734
2775.60214758064,2774.96897957441,27.7458026052715,42.5973524157748
2775.99507835255,2775.31215586765,28.5516503303427,42.5973524156762
2776.38800912447,2775.66116059564,29.3869561019184,42.5973524157748
2776.78093989638,2776.02150334634,30.1403675041351,42.5973524157748
2777.17387066829,2776.39608284531,30.7345406490696,42.5973524158241
2777.5668014402,2776.78538032049,31.1286216501407,42.5973524157748
2777.95973221211,2777.18791603718,31.3155903076478,42.5973524157748
2778.35266298403,2777.60085429982,31.3159140249469,42.5973524157255
2778.89258505221,2778.17796779192,31.0969432370145,42.5973524157553
2779.4325071204,2778.75904843084,30.7288985137559,42.597352415827
2779.97242918859,2779.3368909972,30.3306566762442,42.5973524157553
2780.51235125677,2779.90684377377,29.9960289445181,42.5973524157553
2781.05227332496,2780.46717218932,29.7800445681513,42.5973524157912
2781.59219539314,2781.01866582695,29.6972561270181,42.5973524157553
2782.13211746133,2781.56379410336,29.7293327774882,42.5973524157912
2782.91373221774,2782.348762639,29.8880331028964,42.5973524157624
2783.69534697415,2783.13471524149,30.0821378547216,42.5973524157872
2784.47696173056,2783.92608042423,30.2226750691474,42.5973524157376
2785.25857648697,2784.72362939515,30.2709673629728,42.597352415812
2786.04019124338,2785.52536140431,30.2369216151137,42.5973524157624
2787.11139790913,2786.62495992789,30.1356438889023,42.5973524157729
2788.18260457488,2787.72139450718,30.046050402302,42.5973524157729
2789.25381124064,2788.81309768387,30.0136647058361,42.5973524157548
2790.12658323306,2789.69993775461,30.0285093554117,42.5973524157742
2791.52019423513,2791.11543093386,30.0710831464033,42.5973524157863
2793.22412102309,2792.84786316069,30.0939892177069,42.597352415755
2794.92804781105,2794.58158596754,30.0751781613338,42.5973524157664
2797.04475052147,2796.7335396554,30.0413214586266,42.5973524157783
2799.81097516469,2799.5411867557,30.0271162811135,42.5973524157747
2802.57719980791,2802.34552045316,30.0300370655342,42.5973524157676
2806.83693504948,2806.6603954655,30.0209852430406,42.5973524157774
2811.09667029106,2810.97025502723,30.0053736840624,42.5973524157729
2811.42525944095,2811.30249395334,30.0040349270453,42.5973524157565
2811.5091273424,2811.36610441474,30.3185556356862,56.7964698875784
2811.59299524385,2811.42977113113,30.6333853807586,56.7964698872705
2811.72040877244,2811.52677906925,31.1116805620164,56.7964698878416
2811.84782230103,2811.62433671389,31.5887756467778,56.7964698878416
2811.97523582962,2811.72269641149,32.06273226003,56.7964698876388
2812.18359015842,2811.88594961862,32.8234917680932,56.7964698877182
2812.58816835482,2812.21419534484,34.2068965054384,56.7964698877374
2812.99274655122,2812.55962794771,35.4174416056885,56.7964698876097
2813.39732474762,2812.92427261785,36.398847837687,56.7964698877374
2813.80190294402,2813.30839667979,37.1161019630054,56.7964698877374
2814.20648114042,2813.71067798034,37.5590402777573,56.7964698876736
2814.61105933682,2814.12858077829,37.740413335494,56.7964698876736
2815.15409907984,2814.70746344497,37.6379850575173,56.7964698877036
2815.85364929795,2815.4702130257,37.0938000650842,56.7964698876756
2816.42015524288,2816.09281136729,36.4471320638178,56.7964698877863
2816.9866611878,2816.71067912668,35.7659762083448,56.7964698876495
2817.55316713273,2817.31849131237,35.1565146466526,56.7964698876495
2818.11967307766,2817.91361496734,34.6900881920277,56.7964698876951
2818.68617902259,2818.49583551151,34.4012474926854,56.7964698876951
2819.25268496752,2819.06683420306,34.2911428170582,56.7964698877407
2819.97417632806,2819.78293312661,34.3622989355858,56.7964698876697
2820.95955500403,2820.75280943685,34.6816755539804,56.7964698877057
2821.94493368,2821.72448024488,35.0763441812366,56.7964698876533
2822.93031235597,2822.70637729547,35.3802475580923,56.7964698877582
2823.91569103193,2823.70055420557,35.5130467700631,56.7964698876795
2824.9010697079,2824.70395012692,35.4812222238017,56.7964698876795
2825.88644838387,2825.71110977281,35.3481196107153,56.7964698877057
2827.13015495948,2826.97964324072,35.1636747554829,56.7964698876996
2828.3738615351,2828.24138997429,35.0469570903583,56.7964698876789
2829.61756811071,2829.49636688573,35.0302154534032,56.7964698876996
2830.86127468633,2830.74777044163,35.0848195867996,56.7964698877204
2832.81048996389,2832.71052455045,35.1790457165698,56.7964698876807
2834.75970524145,2834.67770231322,35.2131198370243,56.796469887694
2836.70892051901,2836.6477513499,35.1819893984792,56.796469887694
2839.11093270869,2839.0738625015,35.1323360273107,56.796469887693
2839.8234943848,2839.79288364681,35.1218349971263,56.7964698877102
2841.56683870512,2841.55034960555,35.1209322216458,56.7964698877044
2844.86971768641,2844.87837480596,35.1413265062286,56.796469887689
2848.17259666769,2848.20627641251,35.1479554100607,56.7964698876968
2852.19168938675,2852.25493195524,35.134256238722,56.7964698876936
2857.87133637553,2857.97205138792,35.1248402764719,56.7964698877047
2863.5509833643,2863.68502359322,35.1267758446288,56.7964698876911
2868.22172932865,2868.38089665805,35.1275926630609,56.7964698876936
2868.31353105991,2868.44242529877,35.5868731210645,85.1947048321047
2868.40533279118,2868.50399365485,36.0465299868291,85.1947048308386
2868.53946394687,2868.59414027225,36.7185710390332,85.1947048321336
2868.67359510256,2868.68465978134,37.3905130285587,85.1947048309782
2868.80772625825,2868.77573869537,38.0613093976765,85.1947048318447
2868.99341704083,2868.90312232074,38.9851233730313,85.1947048313929
2869.41488929577,2869.20019830755,41.0331460482693,85.1947048315621
2869.97047760602,2869.61313530001,43.5583867840255,85.1947048315723
2870.52606591627,2870.05507996055,45.792379186102,85.1947048315723
2871.08165422652,2870.52934795595,47.6451969084701,85.1947048314329
2871.63724253677,2871.03661970513,49.0582895444102,85.1947048315723
2872.19283084702,2871.57523020365,50.0091149119831,85.1947048315723
2872.74841915727,2872.14167140763,50.5089228418379,85.1947048315723
2873.30400746752,2872.73113977295,50.5971010394352,85.1947048315026
2874.05751643494,2873.55625199617,50.1846754782516,85.1947048315449
2874.81102540237,2874.39918037478,49.3167914019093,85.1947048315449
2875.56453436979,2875.24686977588,48.1875440479152,85.1947048315449
2876.31804333722,2876.08831665696,46.9818424944477,85.1947048315963
2877.07155230464,2876.91549780141,45.8554493199953,85.1947048314935
2877.82506127207,2877.72370085172,44.9227625279037,85.1947048315449
2878.57857023949,2878.51138857326,44.2520115589692,85.1947048315449
2879.33207920692,2879.27972037015,43.8668507422513,85.1947048315449
2880.08558817435,2880.03185928063,43.752823870804,85.1947048315449
2881.05298522896,2880.9815528955,43.9234298325488,85.1947048315426
2882.27267563181,2882.16768801184,44.4518653416801,85.1947048315382
2883.49236603467,2883.35526729989,45.1068595368267,85.1947048315382
2884.71205643753,2884.55542288693,45.6781986862436,85.19470483157
2885.93174684038,2885.77277739899,46.0379083604373,85.1947048315382
2887.15143724324,2887.00601892142,46.1508899794118,85.1947048315382
2888.3711276461,2888.24994292092,46.0577218759099,85.1947048315382
2889.93653637354,2889.85087932067,45.7840683599155,85.1947048315085
2891.50194510098,2891.44782104812,45.4885302084299,85.1947048315827
2893.06735382842,2893.03516155743,45.2926238814832,85.194704831558
2894.63276255586,2894.61275255056,45.2390281081502,85.1947048315332
2896.1981712833,2896.18419394169,45.3009827777634,85.194704831558
2898.42057571226,2898.41425071777,45.4515711063697,85.194704831519
2900.64298014123,2900.64891177377,45.5647174437163,85.1947048315539
2902.86538457019,2902.8895987548,45.5832490170566,85.1947048315539
2905.08778899915,2905.13319678085,45.5308254888063,85.194704831519
2908.41887156896,2908.49308242587,45.4506132500976,85.1947048315521
2910.81908174442,2910.91043631783,45.4286479936826,85.1947048315648
2914.08856208524,2914.19995259683,45.4512319384431,85.1947048315463
2918.84120318696,2918.98157694316,45.4854452322797,85.1947048315341
2923.59384428867,2923.76410288041,45.4826617845834,85.1947048315504
2929.46844850561,2929.67380436228,45.4619401530703,85.194704831535
2937.98791898877,2938.23826822436,45.4586700324671,85.1947048315503
2946.50738947193,2946.79801191561,45.4668617643774,85.1947048315457
2952.3517382168,2952.66800810406,45.4688940728458,85.1947048315331
2952.35173821711,2952.66800810437,45.4688940728443,85.25
2953.41643416019,2953.73644762148,45.4079645102479,85.1947048315532
2953.52482576659,2953.82348262485,45.7281924599488,106.493381039498
2953.63321737299,2953.91056671321,46.0483506486685,106.493381039051
2953.78981949799,2954.03649121883,46.5106650956977,106.493381039636
2953.98262087779,2954.19184345892,47.0788296488263,106.493381039498
2954.24463601119,2954.40389170736,47.8469045950987,106.49338103956
2954.58336340406,2954.68031020497,48.8266610476967,106.493381039374
2955.05811177873,2955.07367109083,50.155517387218,106.493381039442
2955.8043888018,2955.71010006645,52.0727316436046,106.493381039381
2956.55066582487,2956.37177606954,53.7104021106416,106.493381039446
2957.29694284794,2957.06077091751,55.0001607859735,106.493381039446
2958.04321987102,2957.77675532515,55.905597667861,106.493381039446
2958.78949689409,2958.51734238867,56.4245577381803,106.493381039381
2959.53577391716,2959.27863845235,56.584937417465,106.493381039381
2960.51680050022,2960.30188549609,56.349417664394,106.493381039412
2961.76837073688,2961.62731900753,55.5451775159213,106.493381039482
2963.01994097354,2962.95725514543,54.4536165691034,106.493381039405
2964.2715112102,2964.27535672073,53.3614223864515,106.493381039443
2965.52308144686,2965.57172692083,52.4817061584622,106.493381039405
2966.77465168352,2966.84327029813,51.9308969260283,106.493381039482
2968.02622192018,2968.09254380433,51.7309757753515,106.493381039405
2969.27779215684,2969.32578463735,51.829730565355,106.493381039405
2970.79549014584,2970.81153213877,52.1987647829837,106.493381039438
2972.31318813484,2972.2973036103,52.672895371395,106.493381039438
2973.83088612384,2973.7915666015,53.09497807865,106.493381039438
2975.34858411284,2975.29805456928,53.3679219809414,106.493381039406
2976.86628210184,2976.81612703618,53.4631445839,106.493381039438
2978.38398009083,2978.34222134945,53.4081650782491,106.493381039438
2980.50894707302,2980.48281216132,53.2079567544838,106.493381039447
2982.6339140552,2982.62043663985,52.9927188029933,106.493381039424
2984.75888103738,2984.75043442021,52.8650465282749,106.49338103947
2986.88384801956,2986.87313683147,52.8525566053759,106.493381039378
2989.00881500174,2988.99199277213,52.9221335666239,106.493381039447
2992.48198775687,2992.45712522446,53.0522341885398,106.493381039447
2995.95516051201,2995.92816982272,53.1147200279588,106.493381039405
2999.42833326714,2999.40391451197,53.0938813082435,106.493381039433
